,Algorithm,Components,Clusters,AccuracyIn,AccuracyOut,Time
0,RCA,30,3,0.6244375,0.6265,0.30634150000014415
0,RCA,30,4,0.6636875,0.6615,0.34709129999964716
0,RCA,30,5,0.6748125,0.67225,0.5749708999996983
0,RCA,30,6,0.5,0.5,0.07227839999995922
0,RCA,30,7,0.745125,0.748,0.29132239999989906
0,RCA,30,8,0.669375,0.66125,0.21854510000002847
0,RCA,30,9,0.5988125,0.6035,0.4698588999999629
0,RCA,30,10,0.7329375,0.73675,0.5343849999999293
0,RCA,30,11,0.7451875,0.75075,0.2885664000000361
0,RCA,30,12,0.7505,0.754,0.5973438999999416
0,RCA,30,13,0.606125,0.61475,0.6722693000001527
0,RCA,30,14,0.75125,0.7535,1.1184496999999283
0,RCA,30,15,0.651,0.65375,0.35478710000006686
0,RCA,30,16,0.7535,0.7555,0.6564818000001651
0,RCA,30,17,0.7631875,0.76525,2.2192348999997193
0,RCA,30,18,0.769625,0.76975,0.517419400000108
0,RCA,30,19,0.5,0.5,0.08046090000016193
0,RCA,31,0,0.8298125,0.828,25.092850499999713
0,RCA,31,1,0.5,0.5,0.04157000000031985
0,RCA,31,2,0.5,0.5,0.04832010000018272
0,RCA,31,3,0.7553125,0.7595,0.15977380000003905
0,RCA,31,4,0.5,0.5,0.061472999999750755
0,RCA,31,5,0.66725,0.66625,0.09698549999984607
0,RCA,31,6,0.5,0.5,0.0365908999997373
0,RCA,31,7,0.603125,0.60625,0.10938949999990655
0,RCA,31,8,0.7190625,0.7185,0.11542860000008659
0,RCA,31,9,0.751875,0.7535,0.1990325000001576
0,RCA,31,10,0.624875,0.62325,0.07275529999969876
0,RCA,31,11,0.6465625,0.6485,0.14655870000024152
0,RCA,31,12,0.7490625,0.7525,0.22231150000015987
0,RCA,31,13,0.6135,0.60875,0.15300679999973
0,RCA,31,14,0.7503125,0.7525,0.3973301999999421
0,RCA,31,15,0.749125,0.75075,0.3621157000002313
0,RCA,31,16,0.7465625,0.75025,0.2677819000000454
0,RCA,31,17,0.75775,0.764,0.6179529000000912
0,RCA,31,18,0.764375,0.7685,0.5268882999998823
0,RCA,31,19,0.5,0.5,0.04359819999990577
0,RCA,32,0,0.8150625,0.813,3.7161040999999386
0,RCA,32,1,0.5,0.5,0.04402120000031573
0,RCA,32,2,0.5,0.5,0.038231200000154786
0,RCA,32,3,0.6494375,0.65,0.11172299999998359
0,RCA,32,4,0.511375,0.508,0.08263260000012451
0,RCA,32,5,0.5898125,0.593,0.11785790000021734
0,RCA,32,6,0.5,0.5,0.03263809999998557
0,RCA,32,7,0.7485625,0.749,0.1993742999998176
0,RCA,32,8,0.6151875,0.60675,0.13268710000011197
0,RCA,32,9,0.6314375,0.63325,0.4612934000001587
0,RCA,32,10,0.7505,0.75175,0.26894110000012006
0,RCA,32,11,0.759625,0.75575,0.21468219999997018
0,RCA,32,12,0.5284375,0.525,0.13125440000021626
0,RCA,32,13,0.5,0.5,0.07850989999997182
0,RCA,32,14,0.7625625,0.75875,0.8275757999999769
0,RCA,32,15,0.685,0.67875,0.21847350000007282
0,RCA,32,16,0.761625,0.75975,0.19190919999982725
0,RCA,32,17,0.7579375,0.7605,0.48358379999990575
0,RCA,32,18,0.7675,0.765,0.6914082000002963
0,RCA,32,19,0.5,0.5,0.04143149999981688
0,RCA,33,0,0.8301875,0.82925,8.81645380000009
0,RCA,33,1,0.5,0.5,0.038994499999716936
0,RCA,33,2,0.5,0.5,0.034890400000222144
0,RCA,33,3,0.6489375,0.65,0.13128740000001926
0,RCA,33,4,0.5,0.5,0.07122729999991861
0,RCA,33,5,0.744,0.75,0.28907059999983176
0,RCA,33,6,0.5,0.5,0.03456000000005588
0,RCA,33,7,0.6745,0.68125,0.27823199999966164
0,RCA,33,8,0.7506875,0.7555,0.20126630000004297
0,RCA,33,9,0.521625,0.5185,0.4419781999999941
0,RCA,33,10,0.7445,0.74975,0.17431400000032227
0,RCA,33,11,0.7483125,0.75225,0.24803819999988264
0,RCA,33,12,0.7474375,0.75325,0.3638917000002948
0,RCA,33,13,0.5,0.5,0.10165599999982078
0,RCA,33,14,0.75375,0.7535,0.45426350000025195
0,RCA,33,15,0.645375,0.6405,0.20209159999967596
0,RCA,33,16,0.748125,0.75325,0.30014630000005127
0,RCA,33,17,0.764125,0.772,0.4590394000001652
0,RCA,33,18,0.75125,0.75425,0.4898048000000017
0,RCA,33,19,0.5,0.5,0.055452799999784474
0,RCA,34,0,0.8299375,0.8315,7.382571699999971
0,RCA,34,1,0.5,0.5,0.0565070999996351
0,RCA,34,2,0.5,0.5,0.03722590000006676
0,RCA,34,3,0.621875,0.627,0.15130499999986569
0,RCA,34,4,0.5,0.5,0.09822459999986677
0,RCA,34,5,0.7441875,0.74775,0.11196160000008604
0,RCA,34,6,0.5,0.5,0.09172810000018217
0,RCA,34,7,0.706,0.707,0.09352279999984603
0,RCA,34,8,0.5,0.5,0.06882499999983338
0,RCA,34,9,0.7589375,0.7635,0.36379489999990255
0,RCA,34,10,0.6018125,0.60475,0.1545288000002074
0,RCA,34,11,0.694625,0.7,0.1583122000001822
0,RCA,34,12,0.7480625,0.752,0.24209269999983007
0,RCA,34,13,0.7459375,0.74625,0.3789054999997461
0,RCA,34,14,0.76075,0.7635,1.2160752999998294
0,RCA,34,15,0.502125,0.50275,0.7827821000000768
0,RCA,34,16,0.7623125,0.76475,0.2514102999998613
0,RCA,34,17,0.7588125,0.76075,0.43982679999999164
0,RCA,34,18,0.7669375,0.7695,0.618100499999855
0,RCA,34,19,0.5,0.5,0.07569239999975252
0,LDA,1,0,0.5,0.5,0.07840189999978975
0,LDA,1,1,0.5,0.5,0.036998099999891565
0,LDA,1,2,0.5,0.5,0.05625550000013391
0,LDA,1,3,0.741125,0.7465,0.1610411000001477
0,LDA,1,4,0.5975625,0.58825,0.08991789999981847
0,LDA,1,5,0.7263125,0.72,0.10295730000007097
0,LDA,1,6,0.5,0.5,0.038530099999661616
0,LDA,1,7,0.809125,0.807,0.303726000000097
0,LDA,1,8,0.809125,0.807,0.24074389999987034
0,LDA,1,9,0.6541875,0.65525,0.2844339999996919
0,LDA,1,10,0.8210625,0.81625,1.156719499999781
0,LDA,1,11,0.818375,0.81225,0.28206349999982194
0,LDA,1,12,0.818375,0.81225,0.9644123000002764
0,LDA,1,13,0.5006875,0.50025,0.07549619999963397
0,LDA,1,14,0.818375,0.81225,1.8308931999999913
0,LDA,1,15,0.61175,0.60875,0.10124739999992016
0,LDA,1,16,0.820375,0.81625,2.278357500000311
0,LDA,1,17,0.8184375,0.81225,1.4612670999999864
0,LDA,1,18,0.7285625,0.72375,0.599254799999926
0,LDA,1,19,0.8208125,0.81675,0.6067423999998027
